timestamp,experiment,n_train,n_val,n_test,train_mae,train_rmse,train_r2,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,note
2026-04-08 15:40:06,Stacked_v10_Without_Behavioral,4352,862,3471,3.2183646654718885,5.1147972520033,0.7067349359867272,v10 - stronger regularization on 50:10:40 split
2026-04-08 15:42:04,Stacked_v11_With_Behavioral,4352,862,3471,3.1915144366677564,4.8821034596228365,0.7328116977704352,v11 - strongest regularization on 50:10:40 split
2026-04-08 15:42:05,Stacked_v11_Without_Behavioral,4352,862,3471,3.4261634644078036,5.299793257460427,0.6851372097071785,v11 - strongest regularization on 50:10:40 split
2026-04-08 15:44:55,Stacked_v12_With_Behavioral,6087,1299,1299,3.204302360794089,4.923217280620064,0.7307166172685484,v12 - strongest regularization on 50:10:40 split
2026-04-08 15:44:56,Stacked_v12_Without_Behavioral,6087,1299,1299,3.539944692009211,5.394616518532548,0.6766799007537905,v12 - strongest regularization on 50:10:40 split
2026-04-08 15:50:10,Stacked_50_10_40_With_Behavioral,4352,862,3471,2.8440786189585685,4.611182464599664,0.761642896962112,50:10:40 stratified split
2026-04-08 15:50:11,Stacked_50_10_40_Without_Behavioral,4352,862,3471,3.1347553119474614,5.0792832802353205,0.7107932980392286,50:10:40 stratified split
2026-04-08 16:00:31,Stacked_v14_RF_XGB_Cat_LGB,2.8533522952116854,4.641440185910559,0.7585045240084237,Added CatBoost + target-encoded station + new physics features
2026-04-08 16:04:37,Stacked_v15_RF_XGB_Cat_Hist_LGB,0.34644628872033,0.9753713958352797,0.989335425965744,Leakage fixed + user+station encoding + HistGB + new proxy feature
2026-04-08 16:16:43,Stacked_v15_RF_XGB_Cat_Hist_LGB_LEAKAGE_FIXED,2.634924528657899,4.490012125604316,0.7740051664353442,LEAKAGE FIXED - same 50:10:40 stratified split
2026-04-08 16:21:04,Stacked_v16_RollingMeans,2.661513947461331,4.487983677977768,0.7742093151642536,Added station/user rolling means + stronger meta - same 50:10:40 split
2026-04-08 16:26:06,Stacked_v15_RF_XGB_Cat_Hist_LGB_LEAKAGE_FIXED,2.634924528657899,4.490012125604316,0.7740051664353442,LEAKAGE FIXED - same 50:10:40 stratified split
2026-04-08 16:31:21,Stacked_v16_RollingMeans,2.661513947461331,4.487983677977768,0.7742093151642536,Added station/user rolling means + stronger meta - same 50:10:40 split
2026-04-08 17:16:59,Stacked_v15_RF_XGB_Cat_Hist_LGB_LEAKAGE_FIXED,2.634924528657899,4.490012125604316,0.7740051664353442,LEAKAGE FIXED - same 50:10:40 stratified split
2026-04-08 17:29:39,Stacked_v15_RF_XGB_Cat_Hist_LGB_LEAKAGE_FIXED,2.634924528657899,4.490012125604316,0.7740051664353442,LEAKAGE FIXED - same 50:10:40 stratified split
